provID,ra,dec,obsTime,stn,rmsRA,rmsDec,rmsTime,rmsCorr,uncTime
2002 FJ36,186.6853274,7.0216163,2025-05-02T02:54:30.648Z,X05,0.0038,0.0042,,0.0027,
2002 FJ36,186.6852013,7.0216489,2025-05-02T02:55:54.577Z,X05,0.0056,0.0049,,-0.0030,
2002 FJ36,186.6851484,7.0216659,2025-05-02T02:56:36.499Z,X05,0.0040,0.0050,,-0.0269,
2002 FJ36,186.6850896,7.0216833,2025-05-02T02:57:18.610Z,X05,0.0049,0.0051,,-0.0030,
2002 FJ36,186.6850278,7.0216963,2025-05-02T02:57:59.944Z,X05,0.0043,0.0049,,-0.0162,
2002 FJ36,186.6849655,7.0217144,2025-05-02T02:58:42.029Z,X05,0.0054,0.0062,,-0.0289,
2002 FJ36,186.6847831,7.0217701,2025-05-02T03:00:50.376Z,X05,0.0063,0.0063,,0.0021,
2002 FJ36,186.6847185,7.0217827,2025-05-02T03:01:31.814Z,X05,0.0051,0.0053,,-0.0071,
2002 FJ36,186.6846021,7.0218146,2025-05-02T03:02:56.529Z,X05,0.0044,0.0044,,-0.0013,
2002 FJ36,186.684423,7.0218663,2025-05-02T03:05:03.839Z,X05,0.0044,0.0045,,-0.0024,
2002 FJ36,186.6843,7.0219004,2025-05-02T03:06:28.382Z,X05,0.0059,0.0061,,-0.0136,
2002 FJ36,186.68418,7.021933,2025-05-02T03:07:52.406Z,X05,0.0066,0.0069,,-0.0231,
2002 FJ36,186.6841153,7.021953,2025-05-02T03:08:35.528Z,X05,0.0060,0.0062,,-0.0147,
2002 FJ36,186.6840574,7.0219674,2025-05-02T03:09:17.190Z,X05,0.0049,0.0057,,-0.1208,
2002 FJ36,186.6840006,7.0219911,2025-05-02T03:09:59.267Z,X05,0.0051,0.0053,,-0.0232,
2002 FJ36,186.6839248,7.0220038,2025-05-02T03:10:48.515Z,X05,0.0067,0.0079,,-0.0114,
2002 FJ36,186.6838697,7.0220269,2025-05-02T03:11:30.687Z,X05,0.0090,0.0093,,-0.0010,
2002 FJ36,186.6838059,7.0220413,2025-05-02T03:12:12.029Z,X05,0.0056,0.0060,,-0.0045,
2002 FJ36,186.6834482,7.0221629,2025-05-02T03:16:34.806Z,X05,0.0653,0.0737,,-0.0141,
2002 FJ36,186.6833542,7.0221479,2025-05-02T03:17:25.169Z,X05,0.0683,0.0557,,0.0072,
2002 FJ36,186.6832844,7.0221904,2025-05-02T03:18:14.581Z,X05,0.0344,0.0373,,-0.0093,
2002 FJ36,186.6832107,7.0222116,2025-05-02T03:19:04.313Z,X05,0.0328,0.0400,,-0.0419,
2002 FJ36,186.6830657,7.0222525,2025-05-02T03:20:44.856Z,X05,0.0447,0.0549,,-0.0601,
2002 FJ36,186.6830078,7.0222594,2025-05-02T03:21:35.409Z,X05,0.0321,0.0360,,-0.0247,
2002 FJ36,186.6829343,7.0222754,2025-05-02T03:22:24.951Z,X05,0.0369,0.0376,,-0.0034,
2002 FJ36,186.6827913,7.0223104,2025-05-02T03:24:05.088Z,X05,0.0299,0.0330,,-0.0308,
2002 FJ36,186.6827269,7.0223165,2025-05-02T03:24:55.071Z,X05,0.0542,0.0781,,-0.1775,
2002 FJ36,186.6826477,7.0223677,2025-05-02T03:25:45.451Z,X05,0.0375,0.0309,,0.0794,
2002 FJ36,186.6825745,7.0223886,2025-05-02T03:26:34.811Z,X05,0.0308,0.0309,,0.0016,
2002 FJ36,186.6824914,7.0224043,2025-05-02T03:27:24.353Z,X05,0.0294,0.0362,,-0.1242,
2002 FJ36,186.6822747,7.0224527,2025-05-02T03:29:57.160Z,X05,0.0396,0.0372,,0.0437,
2002 FJ36,186.6821979,7.022501,2025-05-02T03:30:46.382Z,X05,0.0376,0.0423,,-0.0861,
2002 FJ36,186.6820584,7.022539,2025-05-02T03:32:27.124Z,X05,0.0390,0.0460,,-0.1269,
2002 FJ36,186.6819224,7.0225642,2025-05-02T03:34:10.320Z,X05,0.0324,0.0363,,-0.1054,
2002 FJ36,186.6818494,7.0225658,2025-05-02T03:34:59.473Z,X05,0.0340,0.0358,,-0.0504,
2002 FJ36,186.681711,7.0226361,2025-05-02T03:36:39.732Z,X05,0.0364,0.0415,,-0.1480,
2002 FJ36,186.6816254,7.0226143,2025-05-02T03:37:28.954Z,X05,0.0716,0.0959,,-0.4310,
2002 FJ36,186.6815821,7.0226557,2025-05-02T03:38:19.800Z,X05,0.0568,0.0621,,-0.1048,
2002 FJ36,186.6814793,7.0226858,2025-05-02T03:39:08.824Z,X05,0.0352,0.0371,,-0.0701,
2002 FJ36,186.6814048,7.0227016,2025-05-02T03:39:59.964Z,X05,0.0342,0.0355,,-0.0621,
2002 FJ36,186.6813462,7.0227153,2025-05-02T03:40:50.551Z,X05,0.0427,0.0447,,-0.0623,
2002 FJ36,186.6811742,7.0227641,2025-05-02T03:42:38.828Z,X05,0.0526,0.0462,,0.0436,
2002 FJ36,186.6811095,7.022788,2025-05-02T03:43:28.058Z,X05,0.0511,0.0532,,-0.0140,
2002 FJ36,186.6810487,7.0228034,2025-05-02T03:44:17.868Z,X05,0.0488,0.0605,,-0.1111,
2002 FJ36,186.6808334,7.0228323,2025-05-02T03:46:50.010Z,X05,0.0854,0.0657,,0.1438,
2002 FJ36,186.6807033,7.0229228,2025-05-02T03:48:29.732Z,X05,0.0558,0.0560,,0.0020,
2002 FJ36,186.6806327,7.0229086,2025-05-02T03:49:20.950Z,X05,0.0542,0.0620,,-0.0866,
2002 FJ36,186.6804099,7.0229537,2025-05-02T03:51:51.606Z,X05,0.0478,0.0543,,-0.1096,
2002 FJ36,186.6803442,7.022985,2025-05-02T03:52:42.072Z,X05,0.0510,0.0523,,-0.0210,
2002 FJ36,186.6802617,7.0230073,2025-05-02T03:53:32.651Z,X05,0.0433,0.0473,,-0.0780,
2002 FJ36,186.6801223,7.0230475,2025-05-02T03:55:15.700Z,X05,0.0390,0.0386,,0.0219,
2002 FJ36,186.6800299,7.0230646,2025-05-02T03:56:05.311Z,X05,0.0876,0.0799,,0.1346,
2002 FJ36,186.679696,7.0231749,2025-05-02T04:00:18.282Z,X05,0.0436,0.0438,,0.0062,
2002 FJ36,186.6795431,7.0232268,2025-05-02T04:01:58.765Z,X05,0.0497,0.0494,,0.0323,
2002 FJ36,186.6793975,7.0232395,2025-05-02T04:03:40.052Z,X05,0.0699,0.0642,,0.2261,
2002 FJ36,186.6793269,7.023281,2025-05-02T04:04:32.704Z,X05,0.0554,0.0537,,0.1246,
2002 FJ36,186.6792685,7.0232987,2025-05-02T04:05:23.334Z,X05,0.0677,0.0690,,-0.0579,
2002 FJ36,186.6792009,7.023297,2025-05-02T04:06:13.887Z,X05,0.0681,0.0710,,-0.1187,
2002 FJ36,186.6790273,7.0233509,2025-05-02T04:08:02.042Z,X05,0.0639,0.0779,,-0.1219,
2002 FJ36,186.6789737,7.023363,2025-05-02T04:08:54.193Z,X05,0.0471,0.0560,,-0.1245,
2002 FJ36,186.6788801,7.0233989,2025-05-02T04:09:43.891Z,X05,0.0798,0.0821,,-0.0196,
2002 FJ36,186.6787312,7.0234213,2025-05-02T04:11:25.091Z,X05,0.0577,0.0673,,-0.1534,
2002 FJ36,186.6786066,7.0234785,2025-05-02T04:13:04.874Z,X05,0.0605,0.0663,,-0.0891,
2002 FJ36,186.67853,7.0234689,2025-05-02T04:13:56.300Z,X05,0.0855,0.1086,,-0.2959,
2002 FJ36,186.678469,7.0235012,2025-05-02T04:14:46.783Z,X05,0.0562,0.0535,,0.0607,
2002 FJ36,186.6783653,7.0235435,2025-05-02T04:15:37.379Z,X05,0.0548,0.0607,,-0.1400,
2002 FJ36,186.678228,7.0235458,2025-05-02T04:17:17.456Z,X05,0.0646,0.0569,,0.1987,
2002 FJ36,186.6781762,7.0235921,2025-05-02T04:18:07.343Z,X05,0.0650,0.0672,,-0.0490,
2002 FJ36,186.5859093,7.050698,2025-05-03T00:15:12.605Z,X05,0.0094,0.0102,,-0.2932,
2002 FJ36,186.585852,7.0507176,2025-05-03T00:15:54.863Z,X05,0.0075,0.0075,,0.0353,
2002 FJ36,186.5857994,7.0507293,2025-05-03T00:16:36.206Z,X05,0.0093,0.0095,,-0.1492,
2002 FJ36,186.5857431,7.0507431,2025-05-03T00:17:18.818Z,X05,0.0090,0.0092,,-0.2340,
2002 FJ36,186.585681,7.0507605,2025-05-03T00:18:01.491Z,X05,0.0075,0.0075,,0.0519,
2002 FJ36,186.5856259,7.0507814,2025-05-03T00:18:42.730Z,X05,0.0090,0.0091,,0.0171,
2002 FJ36,186.5855715,7.0507912,2025-05-03T00:19:25.947Z,X05,0.0090,0.0091,,-0.0188,
2002 FJ36,186.5855131,7.0508087,2025-05-03T00:20:08.240Z,X05,0.0092,0.0094,,0.0843,
2002 FJ36,186.58546,7.0508203,2025-05-03T00:20:50.135Z,X05,0.0090,0.0092,,0.0790,
2002 FJ36,186.5853427,7.0508518,2025-05-03T00:22:14.419Z,X05,0.0081,0.0080,,-0.1065,
2002 FJ36,186.5852787,7.050867,2025-05-03T00:22:56.323Z,X05,0.0088,0.0089,,0.0044,
2002 FJ36,186.5850438,7.0509253,2025-05-03T00:25:47.101Z,X05,0.0088,0.0087,,-0.0237,
2002 FJ36,186.5849919,7.0509433,2025-05-03T00:26:28.910Z,X05,0.0092,0.0093,,0.0023,
2002 FJ36,186.5848759,7.0509721,2025-05-03T00:27:54.299Z,X05,0.0080,0.0076,,-0.0872,
2002 FJ36,186.5848156,7.050988,2025-05-03T00:28:36.471Z,X05,0.0098,0.0089,,-0.1434,
2002 FJ36,186.584761,7.0510063,2025-05-03T00:29:18.781Z,X05,0.0077,0.0075,,-0.0519,
2002 FJ36,186.5847024,7.0510252,2025-05-03T00:30:00.331Z,X05,0.0076,0.0076,,-0.0081,
2002 FJ36,186.5846511,7.0510369,2025-05-03T00:30:42.174Z,X05,0.0091,0.0086,,-0.0765,
2002 FJ36,186.584581,7.0510545,2025-05-03T00:31:32.286Z,X05,0.0113,0.0116,,-0.1222,
2002 FJ36,186.5844646,7.0510866,2025-05-03T00:32:56.077Z,X05,0.0089,0.0090,,-0.0901,
2002 FJ36,186.5844025,7.0511041,2025-05-03T00:33:37.765Z,X05,0.0094,0.0096,,-0.1826,
2002 FJ36,186.584283,7.0511359,2025-05-03T00:35:02.022Z,X05,0.0097,0.0098,,-0.1732,
2002 FJ36,186.584235,7.0511416,2025-05-03T00:35:43.572Z,X05,0.0089,0.0089,,-0.0333,
2002 FJ36,186.5841809,7.0511595,2025-05-03T00:36:24.819Z,X05,0.0087,0.0088,,-0.0137,
2002 FJ36,186.5840667,7.0511905,2025-05-03T00:37:48.420Z,X05,0.0101,0.0099,,-0.1824,
2002 FJ36,186.584013,7.0512008,2025-05-03T00:38:29.564Z,X05,0.0113,0.0113,,-0.0508,
2002 FJ36,186.5839517,7.0512163,2025-05-03T00:39:11.286Z,X05,0.0118,0.0115,,-0.1543,
2002 FJ36,186.5838964,7.0512308,2025-05-03T00:39:52.352Z,X05,0.0100,0.0098,,-0.1078,
2002 FJ36,186.5838327,7.0512545,2025-05-03T00:40:34.126Z,X05,0.0111,0.0110,,-0.0472,
2002 FJ36,186.5837862,7.0512577,2025-05-03T00:41:16.497Z,X05,0.0113,0.0108,,-0.1779,
2002 FJ36,186.5836688,7.0513038,2025-05-03T00:42:42.111Z,X05,0.0093,0.0090,,-0.0776,
2002 FJ36,186.5836118,7.0513077,2025-05-03T00:43:24.041Z,X05,0.0090,0.0091,,0.0096,
2002 FJ36,186.5834954,7.0513556,2025-05-03T00:44:49.732Z,X05,0.0106,0.0105,,-0.0339,
2002 FJ36,186.5833779,7.051374,2025-05-03T00:46:16.132Z,X05,0.0094,0.0091,,-0.0623,
2002 FJ36,186.5833112,7.0513856,2025-05-03T00:46:58.788Z,X05,0.0093,0.0091,,-0.0351,
2002 FJ36,186.5832087,7.0514206,2025-05-03T00:48:22.026Z,X05,0.0083,0.0079,,-0.0732,
2002 FJ36,186.5831532,7.0514356,2025-05-03T00:49:03.187Z,X05,0.0104,0.0096,,-0.1113,
2002 FJ36,186.5830972,7.0514544,2025-05-03T00:49:45.186Z,X05,0.0095,0.0088,,-0.1010,
2002 FJ36,186.5830345,7.0514654,2025-05-03T00:50:26.018Z,X05,0.0078,0.0079,,0.0007,
2002 FJ36,186.5829794,7.0514826,2025-05-03T00:51:08.095Z,X05,0.0092,0.0079,,-0.1536,
2002 FJ36,186.5829209,7.0514962,2025-05-03T00:51:50.379Z,X05,0.0077,0.0072,,-0.0647,
2002 FJ36,186.5828498,7.0515191,2025-05-03T00:52:40.413Z,X05,0.0095,0.0095,,-0.1221,
2002 FJ36,186.5824047,7.0516351,2025-05-03T00:58:15.948Z,X05,0.0079,0.0079,,-0.1348,
2002 FJ36,186.5821309,7.0517056,2025-05-03T01:01:29.726Z,X05,0.0082,0.0081,,-0.1531,
2002 FJ36,186.5820728,7.0517189,2025-05-03T01:02:12.459Z,X05,0.0093,0.0088,,-0.2393,
2002 FJ36,186.5820228,7.0517441,2025-05-03T01:02:54.527Z,X05,0.0074,0.0075,,-0.0054,
2002 FJ36,186.5819587,7.0517575,2025-05-03T01:03:38.773Z,X05,0.0068,0.0068,,-0.0279,
2002 FJ36,186.5818983,7.0517672,2025-05-03T01:04:20.936Z,X05,0.0079,0.0075,,-0.1754,
2002 FJ36,186.5817818,7.0518047,2025-05-03T01:05:43.992Z,X05,0.0068,0.0067,,-0.0458,
2002 FJ36,186.5817289,7.0518107,2025-05-03T01:06:26.294Z,X05,0.0060,0.0059,,-0.0368,
2002 FJ36,186.5816115,7.0518419,2025-05-03T01:07:51.968Z,X05,0.0067,0.0060,,-0.1970,
2002 FJ36,186.5814388,7.0518949,2025-05-03T01:09:58.328Z,X05,0.0058,0.0063,,0.1023,
2002 FJ36,186.58138,7.0519112,2025-05-03T01:10:40.154Z,X05,0.0068,0.0070,,0.0258,
2002 FJ36,186.5811496,7.0519631,2025-05-03T01:13:29.300Z,X05,0.0072,0.0069,,-0.0570,
2002 FJ36,186.5810941,7.051982,2025-05-03T01:14:10.918Z,X05,0.0071,0.0074,,0.0290,
2002 FJ36,186.5809783,7.0520164,2025-05-03T01:15:34.683Z,X05,0.0061,0.0059,,-0.0277,
2002 FJ36,186.5808642,7.0520399,2025-05-03T01:16:58.344Z,X05,0.0074,0.0074,,-0.0089,
2002 FJ36,186.5808104,7.0520592,2025-05-03T01:17:39.885Z,X05,0.0080,0.0081,,0.0053,
2002 FJ36,186.5807571,7.0520751,2025-05-03T01:18:22.360Z,X05,0.0080,0.0078,,-0.0180,
2002 FJ36,186.5806937,7.0520917,2025-05-03T01:19:04.609Z,X05,0.0075,0.0076,,0.0019,
2002 FJ36,186.5806282,7.0520987,2025-05-03T01:19:54.160Z,X05,0.0100,0.0093,,-0.2438,
2002 FJ36,186.5805131,7.0521405,2025-05-03T01:21:17.285Z,X05,0.0070,0.0069,,-0.0585,
2002 FJ36,186.5804557,7.0521536,2025-05-03T01:22:01.937Z,X05,0.0073,0.0071,,-0.0893,
2002 FJ36,186.5803912,7.0521709,2025-05-03T01:22:43.478Z,X05,0.0077,0.0079,,0.0370,
2002 FJ36,186.5803418,7.0521901,2025-05-03T01:23:25.762Z,X05,0.0080,0.0074,,-0.1645,
2002 FJ36,186.5802793,7.0521997,2025-05-03T01:24:07.217Z,X05,0.0074,0.0071,,-0.0946,
2002 FJ36,186.5802262,7.0522183,2025-05-03T01:24:48.689Z,X05,0.0065,0.0061,,-0.1427,
2002 FJ36,186.5801684,7.0522237,2025-05-03T01:25:31.223Z,X05,0.0081,0.0081,,-0.0213,
2002 FJ36,186.580112,7.0522456,2025-05-03T01:26:13.395Z,X05,0.0075,0.0081,,0.1144,
2002 FJ36,186.5800488,7.0522602,2025-05-03T01:26:55.040Z,X05,0.0082,0.0078,,-0.0715,
2002 FJ36,186.5799345,7.0522859,2025-05-03T01:28:21.146Z,X05,0.0066,0.0064,,-0.0507,
2002 FJ36,186.5798782,7.0523124,2025-05-03T01:29:02.670Z,X05,0.0069,0.0070,,0.0027,
2002 FJ36,186.5797077,7.0523559,2025-05-03T01:31:08.866Z,X05,0.0076,0.0071,,-0.0699,
2002 FJ36,186.579649,7.0523671,2025-05-03T01:31:50.511Z,X05,0.0081,0.0080,,-0.0162,
2002 FJ36,186.5795344,7.0523926,2025-05-03T01:33:14.742Z,X05,0.0062,0.0063,,0.0084,
2002 FJ36,186.5794177,7.0524207,2025-05-03T01:34:38.827Z,X05,0.0065,0.0062,,-0.0336,
2002 FJ36,186.5793624,7.0524448,2025-05-03T01:35:20.592Z,X05,0.0079,0.0081,,0.0081,
2002 FJ36,186.5792474,7.0524691,2025-05-03T01:36:43.415Z,X05,0.0082,0.0077,,-0.0340,
2002 FJ36,186.5791821,7.0524804,2025-05-03T01:37:27.868Z,X05,0.0107,0.0105,,-0.0122,
2002 FJ36,186.5791247,7.0524919,2025-05-03T01:38:09.582Z,X05,0.0079,0.0073,,-0.0360,
2002 FJ36,186.579071,7.0525167,2025-05-03T01:38:52.030Z,X05,0.0079,0.0087,,0.0323,
2002 FJ36,186.5790146,7.0525315,2025-05-03T01:39:33.675Z,X05,0.0100,0.0098,,-0.0088,
2002 FJ36,186.5789572,7.0525479,2025-05-03T01:40:15.778Z,X05,0.0088,0.0076,,-0.0523,
2002 FJ36,186.5788919,7.052559,2025-05-03T01:41:05.708Z,X05,0.0112,0.0106,,-0.0973,
2002 FJ36,186.5787211,7.0526024,2025-05-03T01:43:10.617Z,X05,0.0080,0.0076,,-0.0871,
2002 FJ36,186.5786727,7.0526212,2025-05-03T01:43:52.633Z,X05,0.0091,0.0089,,-0.0388,
2002 FJ36,186.5786007,7.0526374,2025-05-03T01:44:34.218Z,X05,0.0101,0.0087,,-0.1929,
2002 FJ36,186.5785496,7.0526502,2025-05-03T01:45:15.819Z,X05,0.0092,0.0087,,-0.0768,
2002 FJ36,186.5784922,7.0526666,2025-05-03T01:45:57.715Z,X05,0.0086,0.0085,,-0.0189,
2002 FJ36,186.5784439,7.05269,2025-05-03T01:46:39.912Z,X05,0.0089,0.0080,,-0.1045,
2002 FJ36,186.5783763,7.0527036,2025-05-03T01:47:21.911Z,X05,0.0072,0.0065,,-0.1208,
2002 FJ36,186.5783184,7.0527101,2025-05-03T01:48:04.299Z,X05,0.0082,0.0077,,-0.0613,
2002 FJ36,186.5782542,7.0527228,2025-05-03T01:48:46.048Z,X05,0.0087,0.0075,,-0.1476,
2002 FJ36,186.578205,7.0527419,2025-05-03T01:49:27.839Z,X05,0.0078,0.0074,,-0.0467,
2002 FJ36,186.5781448,7.0527614,2025-05-03T01:50:09.458Z,X05,0.0089,0.0087,,-0.0189,
2002 FJ36,186.5779762,7.0528028,2025-05-03T01:52:17.270Z,X05,0.0082,0.0072,,-0.0864,
2002 FJ36,186.577912,7.052812,2025-05-03T01:52:58.906Z,X05,0.0081,0.0075,,-0.0379,
2002 FJ36,186.5777997,7.052845,2025-05-03T01:54:22.161Z,X05,0.0067,0.0069,,0.0031,
2002 FJ36,186.5775103,7.0529183,2025-05-03T01:57:54.506Z,X05,0.0053,0.0059,,0.0233,
2002 FJ36,186.5774509,7.0529391,2025-05-03T01:58:37.438Z,X05,0.0079,0.0076,,-0.0090,
2002 FJ36,186.577392,7.0529521,2025-05-03T01:59:19.740Z,X05,0.0091,0.0069,,-0.0555,
2002 FJ36,186.5773387,7.0529703,2025-05-03T02:00:01.583Z,X05,0.0087,0.0072,,-0.0254,
2002 FJ36,186.5772777,7.0529879,2025-05-03T02:00:43.366Z,X05,0.0079,0.0069,,-0.0110,
2002 FJ36,186.5772217,7.0530033,2025-05-03T02:01:25.746Z,X05,0.0069,0.0060,,-0.0139,
2002 FJ36,186.5770982,7.053031,2025-05-03T02:02:57.658Z,X05,0.0108,0.0104,,-0.0485,
2002 FJ36,186.5770431,7.053051,2025-05-03T02:03:39.009Z,X05,0.0074,0.0070,,-0.0545,
2002 FJ36,186.5769797,7.0530611,2025-05-03T02:04:20.369Z,X05,0.0079,0.0071,,-0.0841,
2002 FJ36,186.5768726,7.0530899,2025-05-03T02:05:43.572Z,X05,0.0067,0.0065,,-0.0207,
2002 FJ36,186.5768142,7.0531096,2025-05-03T02:06:25.338Z,X05,0.0062,0.0060,,-0.0296,
2002 FJ36,186.5767569,7.0531216,2025-05-03T02:07:06.861Z,X05,0.0065,0.0073,,0.0686,
2002 FJ36,186.576702,7.0531321,2025-05-03T02:07:48.498Z,X05,0.0064,0.0076,,0.0859,
2002 FJ36,186.5766405,7.0531502,2025-05-03T02:08:30.600Z,X05,0.0074,0.0069,,-0.0466,
2002 FJ36,186.5765839,7.0531658,2025-05-03T02:09:12.401Z,X05,0.0061,0.0063,,0.0107,
2002 FJ36,186.5765241,7.0531828,2025-05-03T02:09:54.987Z,X05,0.0065,0.0059,,-0.0575,
2002 FJ36,186.57647,7.0531987,2025-05-03T02:10:36.649Z,X05,0.0055,0.0055,,0.0009,
2002 FJ36,186.5764192,7.0532124,2025-05-03T02:11:17.931Z,X05,0.0068,0.0065,,-0.0164,
2002 FJ36,186.5762393,7.0532574,2025-05-03T02:13:23.980Z,X05,0.0067,0.0066,,-0.0065,
2002 FJ36,186.5761934,7.0532756,2025-05-03T02:14:05.210Z,X05,0.0056,0.0060,,0.0134,
2002 FJ36,186.5760732,7.0533051,2025-05-03T02:15:29.303Z,X05,0.0062,0.0063,,-0.0020,
2002 FJ36,186.5759562,7.0533317,2025-05-03T02:16:55.410Z,X05,0.0073,0.0071,,-0.0019,
2002 FJ36,186.5758972,7.053348,2025-05-03T02:17:36.761Z,X05,0.0069,0.0076,,-0.0016,
2002 FJ36,186.5757847,7.0533799,2025-05-03T02:19:00.137Z,X05,0.0067,0.0064,,0.0026,
2002 FJ36,186.5756768,7.0534103,2025-05-03T02:20:23.504Z,X05,0.0076,0.0074,,0.0009,
2002 FJ36,186.5756103,7.0534127,2025-05-03T02:21:04.458Z,X05,0.0076,0.0068,,0.0170,
2002 FJ36,186.5755528,7.0534337,2025-05-03T02:21:45.705Z,X05,0.0081,0.0081,,0.0017,
2002 FJ36,186.5755009,7.0534498,2025-05-03T02:22:28.076Z,X05,0.0076,0.0064,,0.0288,
2002 FJ36,186.5754306,7.0534658,2025-05-03T02:23:17.626Z,X05,0.0076,0.0069,,-0.0626,
2002 FJ36,186.575378,7.0534779,2025-05-03T02:23:58.675Z,X05,0.0125,0.0134,,0.0330,
2002 FJ36,186.574897,7.0536048,2025-05-03T02:29:52.068Z,X05,0.0086,0.0094,,0.0354,
2002 FJ36,186.5748316,7.053624,2025-05-03T02:30:33.929Z,X05,0.0094,0.0085,,-0.0584,
2002 FJ36,186.5747782,7.0536352,2025-05-03T02:31:15.668Z,X05,0.0083,0.0079,,-0.0235,
2002 FJ36,186.5747228,7.0536554,2025-05-03T02:31:57.382Z,X05,0.0100,0.0090,,-0.0383,
2002 FJ36,186.5746108,7.0536835,2025-05-03T02:33:21.156Z,X05,0.0086,0.0091,,0.0126,
2002 FJ36,186.5745556,7.053689,2025-05-03T02:34:03.051Z,X05,0.0111,0.0096,,-0.0498,
2002 FJ36,186.5744944,7.0537105,2025-05-03T02:34:44.860Z,X05,0.0084,0.0083,,-0.0046,
2002 FJ36,186.5744381,7.0537238,2025-05-03T02:35:25.848Z,X05,0.0085,0.0097,,0.0173,
2002 FJ36,186.5743791,7.0537438,2025-05-03T02:36:07.580Z,X05,0.0094,0.0092,,-0.0081,
2002 FJ36,186.5743257,7.0537532,2025-05-03T02:36:49.285Z,X05,0.0101,0.0107,,0.0034,
2002 FJ36,186.5742113,7.0537828,2025-05-03T02:38:13.741Z,X05,0.0101,0.0100,,-0.0018,
2002 FJ36,186.5741573,7.0537971,2025-05-03T02:38:55.161Z,X05,0.0096,0.0105,,-0.0014,
2002 FJ36,186.573979,7.0538481,2025-05-03T02:41:02.005Z,X05,0.0089,0.0096,,-0.0034,
2002 FJ36,186.5739247,7.0538609,2025-05-03T02:41:43.719Z,X05,0.0098,0.0101,,-0.0027,
2002 FJ36,186.5738089,7.0538899,2025-05-03T02:43:07.311Z,X05,0.0109,0.0103,,0.0080,
2002 FJ36,186.5736298,7.05394,2025-05-03T02:45:14.396Z,X05,0.0108,0.0115,,-0.0214,
2002 FJ36,186.5735151,7.0539679,2025-05-03T02:46:38.429Z,X05,0.0125,0.0115,,0.0330,
2002 FJ36,186.5734028,7.0539916,2025-05-03T02:48:02.600Z,X05,0.0120,0.0112,,0.0308,
2002 FJ36,186.5732943,7.0540169,2025-05-03T02:49:25.388Z,X05,0.0132,0.0132,,0.0022,
2002 FJ36,186.5732358,7.0540439,2025-05-03T02:50:06.999Z,X05,0.0147,0.0149,,-0.0056,
2002 FJ36,186.5731666,7.0540525,2025-05-03T02:50:56.160Z,X05,0.0108,0.0110,,-0.0003,
2002 FJ36,186.5731132,7.05408,2025-05-03T02:51:37.866Z,X05,0.0150,0.0156,,0.0065,
2002 FJ36,186.5730528,7.0540862,2025-05-03T02:52:19.770Z,X05,0.0094,0.0085,,-0.0134,
2002 FJ36,186.5729945,7.0540986,2025-05-03T02:53:02.209Z,X05,0.0088,0.0096,,0.0032,
2002 FJ36,186.5728797,7.0541308,2025-05-03T02:54:26.855Z,X05,0.0090,0.0098,,-0.0031,
2002 FJ36,186.5728294,7.0541416,2025-05-03T02:55:08.872Z,X05,0.0099,0.0094,,-0.0037,
2002 FJ36,186.572765,7.0541569,2025-05-03T02:55:50.568Z,X05,0.0103,0.0107,,-0.0013,
2002 FJ36,186.5725377,7.0542147,2025-05-03T02:58:39.299Z,X05,0.0115,0.0109,,0.0066,
2002 FJ36,186.5724781,7.0542312,2025-05-03T02:59:20.728Z,X05,0.0105,0.0101,,0.0079,
2002 FJ36,186.5724208,7.0542456,2025-05-03T03:00:04.040Z,X05,0.0096,0.0096,,0.0020,
2002 FJ36,186.5722458,7.0542962,2025-05-03T03:02:12.629Z,X05,0.0102,0.0116,,-0.0413,
2002 FJ36,186.5721867,7.0543094,2025-05-03T03:02:54.818Z,X05,0.0127,0.0135,,-0.0211,
2002 FJ36,186.5720938,7.0543497,2025-05-03T03:04:18.730Z,X05,0.0161,0.0116,,0.1493,
2002 FJ36,186.5719636,7.0543605,2025-05-03T03:05:44.914Z,X05,0.0078,0.0084,,-0.0388,
2002 FJ36,186.571901,7.0543824,2025-05-03T03:06:26.058Z,X05,0.0084,0.0085,,-0.0018,
2002 FJ36,186.5717801,7.0544121,2025-05-03T03:07:51.939Z,X05,0.0100,0.0096,,0.0340,
2002 FJ36,186.5717238,7.0544269,2025-05-03T03:08:32.815Z,X05,0.0086,0.0101,,-0.1288,
2002 FJ36,186.5716207,7.0544538,2025-05-03T03:09:57.772Z,X05,0.0080,0.0077,,0.0361,
2002 FJ36,186.5715576,7.0544778,2025-05-03T03:10:39.944Z,X05,0.0093,0.0094,,-0.0060,
2002 FJ36,186.5714917,7.054491,2025-05-03T03:11:22.626Z,X05,0.0098,0.0096,,0.0283,
2002 FJ36,186.5714211,7.0545118,2025-05-03T03:12:11.986Z,X05,0.0094,0.0100,,-0.0077,
2002 FJ36,186.5713205,7.0545366,2025-05-03T03:13:35.880Z,X05,0.0081,0.0083,,-0.0018,
2002 FJ36,186.5712628,7.05455,2025-05-03T03:14:18.234Z,X05,0.0080,0.0089,,-0.0232,
2002 FJ36,186.4788458,7.0798074,2025-05-04T00:14:20.947Z,X05,0.0056,0.0062,,-0.3492,
2002 FJ36,186.4787357,7.0798311,2025-05-04T00:15:44.746Z,X05,0.0045,0.0044,,0.0783,
2002 FJ36,186.4786833,7.0798506,2025-05-04T00:16:26.434Z,X05,0.0050,0.0051,,-0.1712,
