provID,csq,ndof,state,epoch,cov,niter
137749,178.6964823229925,1690,"[-0.9132143612956516, 1.5814577813959738, 0.7096956423472152, -0.01243006504932404, -0.004407328068758573, -0.0007688830518727942]",2460704.913035591,"[2.2156893427e-314, 5.21501805042264e-310, 5.2150188416265e-310, 2.5900041696e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.5900041696e-314, 0.0, 5.2150188416265e-310, 2.5900041775e-314, 2.215731366e-314, 2.2157313403e-314, 5.21501805042264e-310, 2.5900041696e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.5900041696e-314, 0.0, 5.21501796256077e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.21501805042264e-310, 0.0, 2.5900192445e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",3
157519,72.26669375405322,846,"[-2.2969124809617, 0.2504509803959862, 0.09754365092619728, -0.003345904989387209, -0.01030918017658728, -0.00372571926050001]",2460729.015977169,"[2.2156893427e-314, 5.2150180702801e-310, 5.2150188416265e-310, 2.5899978455e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.5899978455e-314, 0.0, 5.2150188416265e-310, 2.5899978535e-314, 2.215731366e-314, 2.2157313403e-314, 5.2150180702801e-310, 2.5899978455e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.5899978455e-314, 0.0, 5.2150179594849e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.2150180702801e-310, 0.0, 2.515283966e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
174717,135.9730114835592,1546,"[-0.19389587235632025, 1.8992709896119602, 0.8935041311845985, -0.012252648297059021, 0.0003353566544677012, -0.0010033481722911785]",2460727.7774462434,"[2.2156893427e-314, 5.21501805154357e-310, 5.2150188416265e-310, 2.589838543e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.589838543e-314, 0.0, 5.2150188416265e-310, 2.589838551e-314, 2.215731366e-314, 2.2157313403e-314, 5.21501805154357e-310, 2.589838543e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.589838543e-314, 0.0, 5.215017964956e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.21501805154357e-310, 0.0, 2.5900191655e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
187743,1702534076.1883793,904,"[-0.9460684426049946, 2.3726385673740245, 1.2471568069412027, -0.009693647338183212, -0.002644959399034329, -0.0004934730550899516]",0.0,"[2.2156893427e-314, 5.21501806433553e-310, 5.2150188416265e-310, 2.5899187e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.5899187e-314, 0.0, 5.2150188416265e-310, 2.589918708e-314, 2.215731366e-314, 2.2157313403e-314, 5.21501806433553e-310, 2.5899187e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.5899187e-314, 0.0, 5.21501796162323e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.21501806433553e-310, 0.0, 2.149398988e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",4
226486,113.632622715973,1032,"[-3.040418734438354, -1.75308209663998, -0.915909253774957, 0.005057240026435482, -0.006002479358550141, -0.0032677386194487207]",2460461.7818322787,"[2.2156893427e-314, 5.2150180494835e-310, 5.2150188416265e-310, 2.5899147477e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.5899147477e-314, 0.0, 5.2150188416265e-310, 2.5899147556e-314, 2.215731366e-314, 2.2157313403e-314, 5.2150180494835e-310, 2.5899147477e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.5899147477e-314, 0.0, 5.2150179580786e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.2150180494835e-310, 0.0, 2.5900192445e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
233742,136.3276265103521,1358,"[-2.2361594305427124, -2.0132375406975713, -0.1786518927037779, 0.007106839475778084, -0.005621750203551174, -0.002030874994254357]",2460475.202218329,"[2.2156893427e-314, 5.21501806593393e-310, 5.2150188416265e-310, 2.5898385114e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.5898385114e-314, 0.0, 5.2150188416265e-310, 2.5898385193e-314, 2.215731366e-314, 2.2157313403e-314, 5.21501806593393e-310, 2.5898385114e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.5898385114e-314, 0.0, 5.21501796053945e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.21501806593393e-310, 0.0, 2.515284045e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
340199,153.1599711532792,944,"[-1.930913782315391, 0.4857024592226368, 0.64552466182589, -0.006146424740600122, -0.010057401271367804, -0.004705658816149226]",2460735.9209493753,"[2.2156893427e-314, 5.21501805384394e-310, 5.2150188416265e-310, 2.5899161706e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.5899161706e-314, 0.0, 5.2150188416265e-310, 2.5899161785e-314, 2.215731366e-314, 2.2157313403e-314, 5.21501805384394e-310, 2.5899161706e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.5899161706e-314, 0.0, 5.21501796651883e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.21501805384394e-310, 0.0, 2.5900191655e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
340562,54.656496781957784,688,"[-2.804476230511724, -1.6809421985324868, -0.009221790617235001, 0.004342741433386098, -0.006461277527066125, -0.003844425651577626]",2460457.8247796283,"[2.2156893427e-314, 5.2150180707829e-310, 5.2150188416265e-310, 2.589999205e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.589999205e-314, 0.0, 5.2150188416265e-310, 2.589999213e-314, 2.215731366e-314, 2.2157313403e-314, 5.2150180707829e-310, 2.589999205e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.589999205e-314, 0.0, 5.2150179600027e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.2150180707829e-310, 0.0, 2.149399067e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
341665,57.24661207374843,628,"[-1.4484921638767716, 2.0858750178369325, 0.9818854594589748, -0.009683197640240329, -0.005028080471116301, -0.0016697637461200404]",2460708.717853634,"[2.2156893427e-314, 5.2150180532052e-310, 5.2150188416265e-310, 2.5900016716e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.5900016716e-314, 0.0, 5.2150188416265e-310, 2.5900016795e-314, 2.215731366e-314, 2.2157313403e-314, 5.2150180532052e-310, 2.5900016716e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.5900016716e-314, 0.0, 5.21501796651883e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.2150180532052e-310, 0.0, 2.589930202e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
350781,29837887443.897354,978,"[-2.2183065582930155, 1.1119072598346298, 0.8930817494202573, -0.005308502233073814, -0.009873476628993393, -0.0026183617960316746]",0.0,"[2.2156893427e-314, 5.215018053874e-310, 5.2150188416265e-310, 2.589916297e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.589916297e-314, 0.0, 5.2150188416265e-310, 2.589916305e-314, 2.215731366e-314, 2.2157313403e-314, 5.215018053874e-310, 2.589916297e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.589916297e-314, 0.0, 5.21501796651883e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.215018053874e-310, 0.0, 2.515283966e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",67
353049,43.30730528460657,684,"[-2.7226262259659126, 1.9285080739980702, 0.5508302803430185, -0.005549432825262089, -0.006883155263411035, -0.0011541469050758578]",2460725.766907453,"[2.2156893427e-314, 5.215018053172e-310, 5.2150188416265e-310, 2.5899978455e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.5899978455e-314, 0.0, 5.2150188416265e-310, 2.5899978535e-314, 2.215731366e-314, 2.2157313403e-314, 5.215018053172e-310, 2.5899978455e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.5899978455e-314, 0.0, 5.215017944874e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.215018053172e-310, 0.0, 2.5900192445e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
353279,22.665564639075505,320,"[1.041327394138626, 2.0246910080284457, 0.7798930849803161, -0.010407179250144996, 0.00326603767537713, 0.0017197895919149647]",2460295.739506405,"[2.2156893427e-314, 5.21501804945664e-310, 5.2150188416265e-310, 2.5898682343e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.5898682343e-314, 0.0, 5.2150188416265e-310, 2.5898682422e-314, 2.215731366e-314, 2.2157313403e-314, 5.21501804945664e-310, 2.5898682343e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.5898682343e-314, 0.0, 5.21501796749747e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.21501804945664e-310, 0.0, 2.590017189e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
382030,51.06120355207853,554,"[-1.759207630972992, 0.9600863645409791, 0.5212304418979337, -0.007292748502231433, -0.008937632397353446, -0.0049467973052040645]",2460731.827126759,"[2.2156893427e-314, 5.21501806405885e-310, 5.2150188416265e-310, 2.589869278e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.589869278e-314, 0.0, 5.2150188416265e-310, 2.5898692857e-314, 2.215731366e-314, 2.2157313403e-314, 5.21501806405885e-310, 2.589869278e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.589869278e-314, 0.0, 5.21501796162323e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.21501806405885e-310, 0.0, 2.5900154896e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
404414,38.414174648293994,596,"[0.927389418742989, 2.816445226893857, 0.808797409167838, -0.008750500412353925, 0.0025718425821069915, 0.000686770717074921]",2460668.81758307,"[2.2156893427e-314, 5.21501805356885e-310, 5.2150188416265e-310, 2.590000786e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.590000786e-314, 0.0, 5.2150188416265e-310, 2.590000794e-314, 2.215731366e-314, 2.2157313403e-314, 5.21501805356885e-310, 2.590000786e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.590000786e-314, 0.0, 5.2150179448748e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.21501805356885e-310, 0.0, 2.5900191655e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
420372,27.47871264002436,416,"[-2.1099327327047366, 1.0609051895938026, 0.3613094747979318, -0.005727236961635902, -0.008456733802649944, -0.004367564053419754]",2460016.6561305835,"[2.2156893427e-314, 5.215018053425e-310, 5.2150188416265e-310, 2.5898659893e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.5898659893e-314, 0.0, 5.2150188416265e-310, 2.589865997e-314, 2.215731366e-314, 2.2157313403e-314, 5.215018053425e-310, 2.5898659893e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.5898659893e-314, 0.0, 5.21501794670324e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.215018053425e-310, 0.0, 2.5900154106e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
543941,5.218529376110973,240,"[-2.8511698240353325, 0.5260413208666082, 0.3118201627869367, -0.00328662348139016, -0.00868777469684341, -0.0019977662640339273]",2460729.190382872,"[2.2156893427e-314, 5.215018065613e-310, 5.2150188416265e-310, 2.5899390004e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.5899390004e-314, 0.0, 5.2150188416265e-310, 2.5899390083e-314, 2.215731366e-314, 2.2157313403e-314, 5.215018065613e-310, 2.5899390004e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.5899390004e-314, 0.0, 5.2150179683346e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.215018065613e-310, 0.0, 2.590017387e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
563965,5.253903151290436,228,"[0.017851857067237936, -1.8131875895410168, -0.11356169319022036, 0.012906713944291987, -0.0003902599787816563, 0.0020006258130845526]",2460489.7956766794,"[2.2156893427e-314, 5.21501807041767e-310, 5.2150188416265e-310, 2.589939633e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.589939633e-314, 0.0, 5.2150188416265e-310, 2.5899396407e-314, 2.215731366e-314, 2.2157313403e-314, 5.21501807041767e-310, 2.589939633e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.589939633e-314, 0.0, 5.21501794402027e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.21501807041767e-310, 0.0, 2.5900128414e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
610435,20.376300820104873,154,"[-2.8827036682424714, -0.5925881125707136, -0.425791548965198, 0.002114391014970753, -0.009283090972082433, -0.004117684500352129]",2460404.7502605403,"[2.2156893427e-314, 5.2150180540289e-310, 5.2150188416265e-310, 2.589938431e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.589938431e-314, 0.0, 5.2150188416265e-310, 2.589938439e-314, 2.215731366e-314, 2.2157313403e-314, 5.2150180540289e-310, 2.589938431e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.589938431e-314, 0.0, 5.2150179632414e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.2150180540289e-310, 0.0, 2.5900130786e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
715230,14.318553053258512,188,"[1.61221697956119, -2.0645629935809064, -0.8043815154415613, 0.008895245520913716, 0.005441085148996389, 0.0021494936045240993]",2460525.9309957693,"[2.2156893427e-314, 5.21501805324474e-310, 5.2150188416265e-310, 2.589939633e-314, 0.0, 3.025676426e-314, 2.215726963e-314, 5.2150188416265e-310, 2.2158558883e-314, 2.589939633e-314, 0.0, 5.2150188416265e-310, 2.5899396407e-314, 2.215731366e-314, 2.2157313403e-314, 5.21501805324474e-310, 2.589939633e-314, 5.2150188416265e-310, 0.0, 3.0256764813e-314, 2.215701493e-314, -2.77e-322, 2.589939633e-314, 0.0, 5.2150179472139e-310, 5e-324, 0.0, 2.146377832e-314, 5.2150187877654e-310, 5e-324, 5.21501805324474e-310, 0.0, 2.5900119323e-314, 3.0256765367e-314, 2.21573121e-314, 3.025676505e-314]",2
29505,497.7028364278637,4454,"[3.1763861220045215, -0.11834869462122811, 0.2837847232419148, -0.0007263520797648205, 0.008388528169598989, 0.0029183922262209644]",2460671.5919114207,"[2.169298207e-314, 5.21501725520303e-310, 5.21501969322806e-310, 2.4176514006e-314, 0.0, 3.0266882724e-314, 2.169335827e-314, 5.21501969322806e-310, 2.1694647526e-314, 2.4176514006e-314, 0.0, 5.21501969322806e-310, 2.4176514085e-314, 2.1693402303e-314, 2.1693402046e-314, 5.21501725520303e-310, 2.4176514006e-314, 5.21501969322806e-310, 0.0, 3.026688328e-314, 2.169310357e-314, -2.77e-322, 2.4176514006e-314, 0.0, 5.21501715895707e-310, 5e-324, 0.0, 1.527e-321, 5.21501964582543e-310, 5e-324, 5.21501725520303e-310, 0.0, 2.1482586527e-314, 3.026688383e-314, 2.169340074e-314, 3.0266883515e-314]",3
71440,443.0184727504591,2726,"[-2.617328205433777, -1.0172257883279756, -0.6645439864904651, 0.004541122734260124, -0.008704157324131481, -0.004186757337442309]",2460468.673752013,"[2.169298207e-314, 5.21501724664186e-310, 5.21501969322806e-310, 2.417225287e-314, 0.0, 3.0266882724e-314, 2.169335827e-314, 5.21501969322806e-310, 2.1694647526e-314, 2.417225287e-314, 0.0, 5.21501969322806e-310, 2.4172252947e-314, 2.1693402303e-314, 2.1693402046e-314, 5.21501724664186e-310, 2.417225287e-314, 5.21501969322806e-310, 0.0, 3.026688328e-314, 2.169310357e-314, -2.77e-322, 2.417225287e-314, 0.0, 5.2150171569152e-310, 5e-324, 0.0, 2.1453659853e-314, 5.21501964582543e-310, 5e-324, 5.21501724664186e-310, 0.0, 2.4167992283e-314, 3.026688383e-314, 2.169340074e-314, 3.0266883515e-314]",3
81116,244.13298134191209,2226,"[2.6514361006039486, 0.5301464983515215, 0.08784454918545499, -0.0015456300705117248, 0.008994824829145646, 0.003607017108801743]",2460646.6123786704,"[2.169298207e-314, 5.215017244683e-310, 5.21501969322806e-310, 2.416727553e-314, 0.0, 3.0266882724e-314, 2.169335827e-314, 5.21501969322806e-310, 2.1694647526e-314, 2.416727553e-314, 0.0, 5.21501969322806e-310, 2.416727561e-314, 2.1693402303e-314, 2.1693402046e-314, 5.215017244683e-310, 2.416727553e-314, 5.21501969322806e-310, 0.0, 3.026688328e-314, 2.169310357e-314, -2.77e-322, 2.416727553e-314, 0.0, 5.2150171538923e-310, 5e-324, 0.0, 2.1453659853e-314, 5.21501964582543e-310, 5e-324, 5.215017244683e-310, 0.0, 2.1483871414e-314, 3.026688383e-314, 2.169340074e-314, 3.0266883515e-314]",2
119839,216.43212828353953,1168,"[-1.6316191274017735, -1.9450939635626439, -1.2574702197370407, 0.008700951936462925, -0.005398863626846555, -0.0024738955549796]",2460460.8520607804,"[2.169298207e-314, 5.21501726705587e-310, 5.21501969322806e-310, 2.4166976405e-314, 0.0, 3.0266882724e-314, 2.169335827e-314, 5.21501969322806e-310, 2.1694647526e-314, 2.4166976405e-314, 0.0, 5.21501969322806e-310, 2.4166976484e-314, 2.1693402303e-314, 2.1693402046e-314, 5.21501726705587e-310, 2.4166976405e-314, 5.21501969322806e-310, 0.0, 3.026688328e-314, 2.169310357e-314, -2.77e-322, 2.4166976405e-314, 0.0, 5.2150171661562e-310, 5e-324, 0.0, 2.1453659853e-314, 5.21501964582543e-310, 5e-324, 5.21501726705587e-310, 0.0, 2.4167991493e-314, 3.026688383e-314, 2.169340074e-314, 3.0266883515e-314]",2
153134,187.76303161003764,1316,"[-2.5819146956178485, 1.8338830956775505, 0.3079968368041199, -0.004700331120495573, -0.006198111124655485, -0.0037803805194837428]",2460371.6866614856,"[2.169298207e-314, 5.21501724556203e-310, 5.21501969322806e-310, 2.4166941623e-314, 0.0, 3.0266882724e-314, 2.169335827e-314, 5.21501969322806e-310, 2.1694647526e-314, 2.4166941623e-314, 0.0, 5.21501969322806e-310, 2.41669417e-314, 2.1693402303e-314, 2.1693402046e-314, 5.21501724556203e-310, 2.4166941623e-314, 5.21501969322806e-310, 0.0, 3.026688328e-314, 2.169310357e-314, -2.77e-322, 2.4166941623e-314, 0.0, 5.21501716066614e-310, 5e-324, 0.0, 2.1453659853e-314, 5.21501964582543e-310, 5e-324, 5.21501724556203e-310, 0.0, 2.1483872205e-314, 3.026688383e-314, 2.169340074e-314, 3.0266883515e-314]",2
230891,172.001732473457,1168,"[-2.465106523076837, 0.609248536374265, 0.6034269655324026, -0.006348777487769743, -0.00799089635536399, -0.004008846736680561]",2460407.904200278,"[2.169298207e-314, 5.2150172461628e-310, 5.21501969322806e-310, 2.416694415e-314, 0.0, 3.0266882724e-314, 2.169335827e-314, 5.21501969322806e-310, 2.1694647526e-314, 2.416694415e-314, 0.0, 5.21501969322806e-310, 2.416694423e-314, 2.1693402303e-314, 2.1693402046e-314, 5.2150172461628e-310, 2.416694415e-314, 5.21501969322806e-310, 0.0, 3.026688328e-314, 2.169310357e-314, -2.77e-322, 2.416694415e-314, 0.0, 5.21501715895707e-310, 5e-324, 0.0, 2.1453659853e-314, 5.21501964582543e-310, 5e-324, 5.2150172461628e-310, 0.0, 2.4167992283e-314, 3.026688383e-314, 2.169340074e-314, 3.0266883515e-314]",2
273032,77.87838166992216,750,"[3.319074080336251, 0.3540300657817533, -0.0018167976786281077, -0.0005843854603838091, 0.008693130926947337, 0.0020665342473790505]",2460613.79202876,"[2.169298207e-314, 5.2150172587366e-310, 5.21501969322806e-310, 2.4167260987e-314, 0.0, 3.0266882724e-314, 2.169335827e-314, 5.21501969322806e-310, 2.1694647526e-314, 2.4167260987e-314, 0.0, 5.21501969322806e-310, 2.4167261066e-314, 2.1693402303e-314, 2.1693402046e-314, 5.2150172587366e-310, 2.4167260987e-314, 5.21501969322806e-310, 0.0, 3.026688328e-314, 2.169310357e-314, -2.77e-322, 2.4167260987e-314, 0.0, 5.2150171661554e-310, 5e-324, 0.0, 2.1453659853e-314, 5.21501964582543e-310, 5e-324, 5.2150172587366e-310, 0.0, 2.4069833455e-314, 3.026688383e-314, 2.169340074e-314, 3.0266883515e-314]",3
282624,92.65112817448275,852,"[-1.236292500938612, 1.675447989372956, 0.740032665229297, -0.00984616525236981, -0.006356557227004071, -0.0012209796661688005]",2460724.755950384,"[2.169298207e-314, 5.2150172618512e-310, 5.21501969322806e-310, 2.416721008e-314, 0.0, 3.0266882724e-314, 2.169335827e-314, 5.21501969322806e-310, 2.1694647526e-314, 2.416721008e-314, 0.0, 5.21501969322806e-310, 2.4167210157e-314, 2.1693402303e-314, 2.1693402046e-314, 5.2150172618512e-310, 2.416721008e-314, 5.21501969322806e-310, 0.0, 3.026688328e-314, 2.169310357e-314, -2.77e-322, 2.416721008e-314, 0.0, 5.2150171578622e-310, 5e-324, 0.0, 2.1453659853e-314, 5.21501964582543e-310, 5e-324, 5.2150172618512e-310, 0.0, 2.4167991493e-314, 3.026688383e-314, 2.169340074e-314, 3.0266883515e-314]",2
293699,181.5968999344782,796,"[-2.391250895778763, 1.4981894823308874, 0.8524712022538239, -0.007825609991207988, -0.004936464264282377, -0.003188430463593585]",2459986.8986537214,"[2.169298207e-314, 5.21501725882355e-310, 5.21501969322806e-310, 2.4167210395e-314, 0.0, 3.0266882724e-314, 2.169335827e-314, 5.21501969322806e-310, 2.1694647526e-314, 2.4167210395e-314, 0.0, 5.21501969322806e-310, 2.4167210474e-314, 2.1693402303e-314, 2.1693402046e-314, 5.21501725882355e-310, 2.4167210395e-314, 5.21501969322806e-310, 0.0, 3.026688328e-314, 2.169310357e-314, -2.77e-322, 2.4167210395e-314, 0.0, 5.21501716267323e-310, 5e-324, 0.0, 2.1453659853e-314, 5.21501964582543e-310, 5e-324, 5.21501725882355e-310, 0.0, 2.406983385e-314, 3.026688383e-314, 2.169340074e-314, 3.0266883515e-314]",2
380443,24.91524074770863,366,"[2.4835922631969316, -0.705101337164632, -0.09696282707198571, 0.002534878623828197, 0.010077564361958155, 0.0035231545756706497]",2459491.824345437,"[2.169298207e-314, 5.215017249445e-310, 5.21501969322806e-310, 2.416778177e-314, 0.0, 3.0266882724e-314, 2.169335827e-314, 5.21501969322806e-310, 2.1694647526e-314, 2.416778177e-314, 0.0, 5.21501969322806e-310, 2.416778185e-314, 2.1693402303e-314, 2.1693402046e-314, 5.215017249445e-310, 2.416778177e-314, 5.21501969322806e-310, 0.0, 3.026688328e-314, 2.169310357e-314, -2.77e-322, 2.416778177e-314, 0.0, 5.21501715536106e-310, 5e-324, 0.0, 2.1453659853e-314, 5.21501964582543e-310, 5e-324, 5.215017249445e-310, 0.0, 2.416709988e-314, 3.026688383e-314, 2.169340074e-314, 3.0266883515e-314]",2
402065,93.50651442935404,1080,"[-2.2342898108251266, 1.9436116136019088, 0.7052427723563857, -0.007920270161667681, -0.002742865665816666, -0.005687041435717007]",2459631.8178713243,"[2.169298207e-314, 5.21501725077304e-310, 5.21501969322806e-310, 2.4167843747e-314, 0.0, 3.0266882724e-314, 2.169335827e-314, 5.21501969322806e-310, 2.1694647526e-314, 2.4167843747e-314, 0.0, 5.21501969322806e-310, 2.4167843826e-314, 2.1693402303e-314, 2.1693402046e-314, 5.21501725077304e-310, 2.4167843747e-314, 5.21501969322806e-310, 0.0, 3.026688328e-314, 2.169310357e-314, -2.77e-322, 2.4167843747e-314, 0.0, 5.21501716267244e-310, 5e-324, 0.0, 2.1453659853e-314, 5.21501964582543e-310, 5e-324, 5.21501725077304e-310, 0.0, 2.4069833455e-314, 3.026688383e-314, 2.169340074e-314, 3.0266883515e-314]",2
427514,55.740068575875135,340,"[-0.7526446668005887, -2.126168513004353, -1.0742231785232463, 0.010293680039206707, -0.004074576008472936, -0.0017995579476610902]",2460488.839162968,"[2.169298207e-314, 5.2150172456e-310, 5.21501969322806e-310, 2.4167225256e-314, 0.0, 3.0266882724e-314, 2.169335827e-314, 5.21501969322806e-310, 2.1694647526e-314, 2.4167225256e-314, 0.0, 5.21501969322806e-310, 2.4167225335e-314, 2.1693402303e-314, 2.1693402046e-314, 5.2150172456e-310, 2.4167225256e-314, 5.21501969322806e-310, 0.0, 3.026688328e-314, 2.169310357e-314, -2.77e-322, 2.4167225256e-314, 0.0, 5.2150171611768e-310, 5e-324, 0.0, 2.1453659853e-314, 5.21501964582543e-310, 5e-324, 5.2150172456e-310, 0.0, 2.416709909e-314, 3.026688383e-314, 2.169340074e-314, 3.0266883515e-314]",2
480913,5725944820.496311,302,"[2.237955256112119, -0.8602437284752875, -0.40666357243714507, 0.003675600979600464, 0.010619520937851722, 0.0029860525608007317]",0.0,"[2.169298207e-314, 5.21501726707326e-310, 5.21501969322806e-310, 2.416782098e-314, 0.0, 3.0266882724e-314, 2.169335827e-314, 5.21501969322806e-310, 2.1694647526e-314, 2.416782098e-314, 0.0, 5.21501969322806e-310, 2.416782106e-314, 2.1693402303e-314, 2.1693402046e-314, 5.21501726707326e-310, 2.416782098e-314, 5.21501969322806e-310, 0.0, 3.026688328e-314, 2.169310357e-314, -2.77e-322, 2.416782098e-314, 0.0, 5.21501716267323e-310, 5e-324, 0.0, 2.1453659853e-314, 5.21501964582543e-310, 5e-324, 5.21501726707326e-310, 0.0, 2.406983385e-314, 3.026688383e-314, 2.169340074e-314, 3.0266883515e-314]",6
